c1,c2,c26,c27,c28,c29,c30,c31,c32,c33,c39,c139,c142,c143,c155,c157,c158,c160,c161,c162,c163,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c19,c20,c21,c22,c23,c34,c35,c36,c52,c241
43712,2,489.5095028,104.4988888,42.45983011,285.8116907,14.57428157,83.38072908,52.18527628,-67.68040267,0.490074407,15.39068297,55.11850582,42.00007629,0,28.6,22.8,800,400,200,50,2.284022691,20.56096651,8.020590031,0.624449183,58.47678176,10.56616007,34.83985534,1.764658121,21.08572128,27.45856462,15.39068297,7.938689573,8.845832121,3.279224415,40.23317321,0.23835213,1.375558129,0.049936543,9.675025805,2.151974774
43713,2,489.3487175,104.4886526,41.74247525,285.8017244,14.61333267,84.95202694,52.60964305,-67.48602457,0.490453669,15.45911439,55.52997725,42.00007629,6,28.3,22.8,800,400,200,50,2.471219758,20.83915215,7.894888368,0.631313313,58.42714351,10.64890695,34.56202104,1.727320479,21.10014568,27.47496244,15.45911439,7.832888817,8.668196771,3.224870577,40.64089081,0.241060942,1.377493196,0.049987858,10.90209241,2.168418556
43714,2,489.7728058,104.5033358,41.12662571,286.6738102,14.68033491,85.69833451,53.16195075,-67.19651948,0.48995547,15.71475971,55.63987245,42.00007629,7.4,27.4,22.7,800,380,160,60,2.471896087,20.8564331,8.006552102,0.641030015,58.51890691,10.70911872,34.66049764,1.756425075,20.93527497,27.62534422,15.71475971,7.932188112,8.680045236,2.960881684,41.00511051,0.24008904,1.382314849,0.050061862,10.67575851,2.167247594
43715,2,489.7030359,104.382254,42.06061734,286.6600212,14.66266505,83.8019279,52.61384341,-67.50188942,0.489831048,15.55321923,55.17424055,42.00007629,0,28.2,22.6,750,380,200,60,2.462398823,20.61858427,7.875045885,0.63380214,58.52395196,10.71379979,34.20576007,1.684377672,20.52367079,27.64464309,15.55321923,7.853547373,8.742048545,3.066077081,41.35599156,0.240423467,1.381463412,0.050260228,9.441116478,2.150615962
43716,2,490.1480977,104.5073084,41.98581294,287.5550123,14.6920302,83.61966008,52.08460819,-67.75668488,0.490973163,15.1387879,55.11125074,42.00007629,0,28.8,22.59,780,360,200,60,2.473781611,20.4424231,8.336597793,0.649076778,58.9146491,10.49434895,33.99465814,1.695411372,20.04394336,26.87312571,15.1387879,7.729920502,8.68689571,2.897140359,42.30306443,0.24064603,1.389502093,0.049646377,9.184605463,2.131990514
43717,2,490.7416522,104.5094918,41.17981685,287.9550457,14.71196908,85.16895795,52.33303357,-67.61902649,0.489530205,15.36537331,55.49331208,42.00007629,0,28.8,22.6,780,380,170,50,2.487071003,20.34197952,8.516990323,0.647906257,59.51341849,10.60722648,34.42013682,1.775951841,20.42905335,27.32254652,15.36537331,7.352085767,8.562808529,3.21684019,42.06854877,0.239205582,1.392823196,0.050477185,9.235414545,2.123030033
43718,2,488.5196569,104.4489878,42.12944834,285.5519812,14.6623722,83.82900377,52.68681773,-67.43896592,0.489602956,15.01452385,55.15992426,42.00007629,0,28.5,22.8,800,390,170,70,2.493177021,20.12473237,7.933929893,0.627799132,59.59277068,10.74837522,34.38463344,1.969597552,21.04657513,27.62407753,15.01452385,7.338953297,8.626223733,3.556535848,40.92315121,0.238756306,1.377987517,0.050180028,9.156665974,2.113653228
43719,2,487.6789677,104.3778696,42.07695647,284.7696211,14.66395645,84.07519688,52.74843247,-67.37979056,0.48985697,15.17702949,55.20887015,42.00007629,0,28.5,22.8,800,390,170,60,2.483781679,20.27616456,7.76537266,0.624640482,59.78023873,10.76477611,34.87354986,1.962245723,21.23358509,27.31011886,15.17702949,7.500958908,8.55782698,3.415635083,40.49726225,0.237955649,1.37323933,0.049802459,9.63920194,2.110265132
43720,2,489.8597125,104.4787435,42.80204352,287.3702294,14.69960158,81.63173297,51.73132473,-67.87561827,0.489253423,14.31053056,54.5480211,42.00007629,5.6,27,22.9,800,390,170,60,2.445836922,20.19190176,7.623369551,0.617525483,59.69823609,10.74477645,34.15635477,1.8248259,20.91174024,27.69899395,14.31053056,7.153462729,8.420045764,4.044128227,40.63711966,0.236996908,1.371635184,0.051128374,10.89637686,2.08437945
43721,2,489.2349907,104.4803366,43.26046605,287.0965811,14.72254244,80.16643816,51.90728625,-67.80588064,0.489635852,13.48913657,54.03237781,42.00007629,0,29,23,800,400,200,45,2.309676229,20.67862141,7.238252731,0.630376957,59.30181283,10.75119452,34.02357374,1.895222101,21.49123214,28.93927758,13.48913657,6.259244876,8.056968699,4.794353872,40.11640283,0.238181661,1.376873472,0.050176985,9.968279285,2.08133442
43722,2,489.0626261,104.5166444,43.03599182,286.4450195,14.67657102,80.95879802,52.52542572,-67.49904629,0.49034724,14.01968035,54.26546943,42.00007629,0,28,23,800,380,200,45,2.339830858,20.56912919,7.356481846,0.649634716,59.14040905,11.19531345,34.20531598,2.087951732,21.82011624,30.21806921,14.01968035,6.088382287,8.245228347,4.150565881,39.90481499,0.237990897,1.388315517,0.050144637,9.247206361,2.096617048
43723,2,489.9725162,104.5175351,43.16915543,287.5236282,14.68797838,80.44130965,52.61534301,-67.47648588,0.490964172,14.11515346,54.13643758,42.00007629,0,28.5,23,800,385,160,60,2.403410297,20.2775018,7.556666671,0.663678593,59.53673295,11.475262,33.60219135,1.881410371,20.77826808,29.66757817,14.11515346,6.245833767,8.372113547,3.4724963,41.39214943,0.237356303,1.398853693,0.050161158,9.54641866,2.076205041
43724,2,489.4350161,104.4610732,42.46156282,286.8030598,14.67231898,82.72434997,52.51335576,-67.51018935,0.490139356,14.52187794,54.85891142,42.00007629,0,29,23,800,385,160,60,2.523769746,20.06252141,8.022104123,0.646528204,60.09249511,10.34143587,34.16780034,1.739572272,20.39454956,29.8856304,14.52187794,6.28560605,8.672551724,3.256335397,42.9049102,0.236833306,1.391235469,0.049921453,10.06399393,2.083220418
43725,2,488.6734702,104.4688352,42.23960006,286.0689914,14.68494695,83.33359661,52.89067118,-67.31364962,0.490074631,15.1117506,55.00351411,42.00007629,0,29,23,800,385,160,60,2.520481787,20.24945393,7.79661938,0.636018835,59.82194089,10.30557798,34.25373059,1.848067989,20.24932448,30.22764087,15.1117506,6.459919297,9.284065597,3.253633178,43.13537644,0.237086899,1.382609212,0.049702893,10.40820986,2.099116057
43726,2,488.3978828,104.4537211,42.1206475,285.923797,14.69220387,83.48596778,52.89704994,-67.29323502,0.490107762,15.12665135,55.01773763,42.00007629,0,29,21.6,800,350,100,50,2.505050015,20.40471639,7.643699565,0.642571299,59.76492334,10.50353383,34.50877832,1.900686691,20.21891489,30.24052038,15.12665135,6.182359283,8.619387394,2.930230084,43.24400972,0.237083905,1.385264696,0.049972671,10.59865506,2.101677845
43727,2,488.7087708,104.5022587,41.1684758,286.0909416,14.69156885,85.17106109,52.89031721,-67.28894722,0.491164343,15.04011041,55.41305071,42.00007629,0,29,21.3,800,400,190,50,2.486890531,20.64754301,7.950997107,0.651566281,59.79662813,10.60633141,35.25631847,2.31095291,20.40810939,30.40588147,15.04011041,5.678895571,7.896428757,2.522491616,43.30061008,0.235019327,1.391415828,0.049684772,10.69136561,2.112820419
43728,2,488.5151255,104.5108336,42.56129411,285.9933843,14.74012451,87.96732056,53.01257728,-67.20417495,0.489868747,15.58536357,57.49699102,44.63550232,0,29,21.1,840,450,200,70,2.457719724,20.81102914,8.651522538,0.658332613,60.35316005,10.6591376,35.82946346,2.453522756,20.68233471,30.40796593,15.58536357,5.736520298,7.944487858,2.499311771,43.38794419,0.235531909,1.400494327,0.049733871,10.50746584,2.162746981
43729,2,488.8975847,104.482413,44.76752932,286.5921276,14.74366529,87.73794736,52.82858773,-67.30182362,0.47996644,16.20870352,58.46234564,46.00001526,0,29,21.2,800,400,180,60,2.505493244,20.9213389,8.731324134,0.662219137,60.5556163,10.74199911,35.68224555,2.31209011,20.71387587,29.45727075,16.20870352,6.637713261,7.989962938,2.62770894,42.45160148,0.235450664,1.407279711,0.049731427,10.26336658,2.18816164
43730,2,487.9928664,104.518347,44.79343197,284.61426,14.70304769,85.45034239,52.40010985,-67.50495938,0.480161624,15.11976823,57.25182285,46.00001526,0,30,21.1,750,380,200,50,2.707075046,20.36950413,8.607087966,0.654874738,60.40495037,10.93107115,34.82786719,2.138834555,21.17675529,30.52957273,15.11976823,6.214615068,7.846850194,2.948078112,41.85295637,0.248054632,1.406027597,0.049750999,10.45024264,2.15617716
43731,2,487.5627119,104.4717974,44.60780559,284.576448,14.74682592,85.98472201,52.19782978,-67.59472526,0.479740014,14.3798772,57.42853546,46.00001526,0,27.7,21,800,400,190,60,2.730071,20.83207132,8.353236973,0.673076346,60.54543617,10.76769542,34.58983267,2.444923371,20.66501951,29.8911875,14.3798772,5.423111285,7.325325424,3.421600244,42.87611751,0.22452125,1.416527765,0.049760328,10.36845001,2.156934294
43732,2,487.6590299,104.4884951,44.03730947,285.03585,14.77985005,87.32532186,52.44061855,-67.51620277,0.480043074,13.72834754,57.81006972,46.00001526,0,30,20,800,350,170,50,2.767327333,20.64786263,8.488308346,0.671617483,60.57347606,10.80776109,35.45324765,2.332186616,20.92882394,31.738775,13.72834754,5.090757489,7.506110918,3.667081854,42.75055104,0.242602527,1.404603049,0.049627198,10.16317163,2.16864938
43733,2,489.3392202,104.4196246,45.41304094,285.6952325,14.6728585,83.43411643,51.71317223,-67.85232346,0.479964513,12.55017461,56.60145586,46.00001526,0,29,21.1,770,350,200,50,2.630232566,20.52644029,8.673769386,0.690458451,60.46821594,10.73836622,33.7271192,2.395246925,20.03289931,30.88194846,12.55017461,5.278873959,7.518490313,3.743116113,43.00083614,0.237183966,1.409007373,0.049363032,9.762514601,2.130824523
43734,2,490.4895847,104.5126695,44.22042374,286.9334014,14.74346678,83.59013666,52.00730068,-67.7231022,0.480566782,12.67054121,56.21027588,46.00001526,0,30.5,21.28,800,370,115,40,2.6519231,20.46789574,8.968065923,0.708095279,59.71751635,10.35883898,31.69316387,4.501129051,19.08990594,28.21177561,12.67054121,5.060503467,7.580861548,3.630637952,43.45329614,0.234674286,1.384258571,0.050105096,9.835327701,2.140252445
43735,2,490.2825448,104.4491448,43.93734735,286.8022647,14.74877962,83.98129418,52.14371833,-67.66314021,0.479781012,12.69340055,56.24752983,46.00001526,0,29,21.1,770,380,150,70,2.614164105,20.6471918,8.709027234,0.711718866,60.05675373,10.17028306,32.65044609,4.514012014,18.9488603,28.62012958,12.69340055,4.798050675,7.675144799,3.695200074,43.7663079,0.233875524,1.390619415,0.04936973,9.897970544,2.129962637
43736,2,489.8872712,104.5081752,44.03046694,286.4210871,14.74608708,84.06677201,52.23482792,-67.61378983,0.480468828,12.84421816,56.35190068,46.00001526,0,30,21.1,800,380,140,58,2.628329289,20.67288392,8.682104987,0.720818346,60.33239285,10.1332988,32.60158388,3.469407321,18.29723449,28.97515841,12.84421816,5.656714609,8.110880547,3.40043651,44.72480246,0.231654392,1.399766803,0.05033396,9.809564752,2.123191753
43737,2,489.8775151,104.524743,43.87130619,286.4789434,14.74756901,84.70640531,52.20391789,-67.64444701,0.479144093,13.30022692,56.58841097,46.00001526,0,30,21.1,800,390,150,60,2.62018952,20.96952387,8.700720229,0.730272812,60.45744591,10.24628211,32.92261302,3.717910464,18.37369391,28.21696384,13.30022692,5.744509983,8.739382639,3.193716547,44.60551866,0.232342597,1.40424929,0.050101162,9.874545914,2.126747327
43738,2,490.0133589,104.5376334,44.90423081,286.0787909,14.67904248,85.41862095,52.07415316,-67.66484608,0.480668803,13.97071073,57.37878743,46.00001526,0,29,21.4,790,380,150,60,2.548860612,20.79978974,8.63789835,0.67214867,60.27890881,10.76198724,35.13707252,2.528137308,20.03390116,30.87467956,13.97071073,2.378237727,7.686998818,1.534723591,43.18754186,0.233496194,1.387807447,0.050923433,9.733786939,2.161997527
43739,2,488.4464507,104.4817961,45.49510018,285.1128906,14.56882833,86.79367065,52.61388404,-67.39970025,0.480433286,14.46610072,58.28288843,46.00001526,0,29,21.4,790,380,150,60,2.360114395,20.86415224,9.222232109,0.653520285,60.56007734,10.93731608,35.0648746,2.715359318,20.65522684,31.24078554,14.46610072,5.856596965,7.617469616,0.743172658,38.00344037,0.2325913,1.382471625,0.049691305,9.888189443,2.184422092
43740,2,488.1677986,104.4643082,44.58174949,285.3607595,14.72895229,87.46495936,52.62680418,-67.40128081,0.479713049,14.51018932,58.20536796,46.00001526,0,30,21.4,790,380,150,60,2.355510926,20.84618243,9.859330661,0.673095052,60.31895034,11.00152551,36.07779965,2.179042292,20.9432088,30.01384839,14.51018932,4.728411488,7.624191697,0.71437407,42.22662848,0.233490735,1.396569987,0.051128374,9.870246717,2.189141358
43741,2,488.3336177,104.5479789,44.67726163,285.3696169,14.72375622,87.36565224,52.6248058,-67.37960424,0.480281742,14.39601815,58.20875268,46.00001526,0,30,21,800,380,150,60,2.31687693,20.8827829,10.01948035,0.68254786,59.7370411,11.03683729,35.52005946,2.716824426,21.00956756,29.95562535,14.39601815,4.716230277,7.618620496,0.736029283,41.85467181,0.232800797,1.398462322,0.049980158,9.811524161,2.210402649
43742,2,488.2976279,104.5362932,44.47377144,285.4687482,14.77030451,87.39290686,52.64982617,-67.36019854,0.480439026,14.23294959,58.13319344,46.00001526,0,29.8,21.1,800,380,150,60,2.299693769,20.81381839,10.33552988,0.687006264,59.56164175,10.74039838,35.49842295,2.051000235,20.85431112,29.14684586,14.23294959,4.636035109,7.618508847,0.729091901,42.21531075,0.226560159,1.400374111,0.049980158,9.869103998,2.213953048
43743,2,489.0209621,104.5179315,44.47115164,286.3461755,14.78806276,87.64227566,52.9159789,-67.24276178,0.479888175,14.36785477,58.28793256,46.00001526,0,29.2,21,800,380,150,60,2.300872129,20.54085863,10.63767359,0.686930152,60.24599684,10.79162397,35.51568925,2.191947911,20.8645055,29.39986076,14.36785477,4.923856149,7.610947699,1.115545357,42.10550304,0.238869209,1.404341374,0.049624749,9.828070288,2.192899682
43744,2,490.4791807,104.5426346,44.32437082,287.5075169,14.80725629,87.27446529,52.89643368,-67.26670963,0.48019874,14.45123871,58.10525209,46.00001526,0,29,20.9,800,380,150,60,2.490920413,19.91336298,10.58934538,0.688833537,59.82521678,10.79811012,35.29785724,2.062412716,20.75695466,30.48355227,14.45123871,7.180672691,8.463807078,3.949060897,42.44961608,0.224164119,1.401766691,0.051018345,9.82027048,2.199721843
43745,2,489.0552658,104.4951443,44.31200468,285.8634099,14.80132972,86.86116912,52.58336423,-67.39830121,0.479458439,14.48390587,57.8084736,46.00001526,0,30.4,21.05,800,380,150,60,2.695329453,20.14527816,9.662575376,0.680650229,59.35226063,10.81897301,35.69667722,2.091231537,20.72141968,30.843457,14.48390587,8.278938796,9.049365915,4.957710716,42.48648172,0.296781861,1.405741272,0.049378942,9.739281263,2.210078814
43746,2,488.44048,104.4646958,43.91950948,285.109628,14.80081954,86.25427101,52.56465724,-67.45067752,0.480026586,14.46679038,57.28402463,46.00001526,0,28.6,21.2,800,380,150,60,2.790329257,20.45410443,9.008034938,0.67367928,59.01788786,10.81457166,35.67238784,2.16445451,20.9168324,31.13886427,14.46679038,7.87305921,8.929569185,4.990940022,42.0949407,0.231818405,1.399832019,0.049213279,9.818777748,2.20566654
43747,2,488.146058,104.5194521,44.30932232,284.7611457,14.77641266,86.50765198,52.77620321,-67.34716032,0.479928531,14.53073944,57.57326097,46.00001526,0,30,21.2,800,380,150,60,2.706133,20.68965243,8.711239073,0.671209873,59.02002561,10.79784285,35.6533051,2.198248507,20.8585112,31.24075328,14.53073944,8.433805445,8.928853152,4.251855998,42.13754002,0.232062745,1.402246971,0.051128374,9.783092,2.21648454
43748,2,489.687867,104.514192,44.77959831,285.7987806,14.71836266,84.71377886,52.34201674,-67.57475051,0.48002594,14.50279614,56.92225037,46.00001526,0,29.5,21.2,800,380,150,60,2.730069993,20.43642426,8.319637117,0.655401242,58.71584416,10.88238475,35.29539482,2.077866049,20.96948638,31.68379528,14.50279614,8.080096935,8.795913425,4.888152672,41.70541752,0.232168294,1.390385038,0.050728275,9.62259557,2.205424771
43749,2,492.4726388,104.5413347,45.63208218,290.4333381,14.81857609,88.10153286,52.79298686,-67.3278137,0.481711265,14.93647319,59.20424875,47.08678697,0,29,21.2,800,380,150,60,2.791583767,20.64469841,8.605613877,0.653944196,59.26017433,10.67938425,35.42959778,2.167839531,20.99616566,32.53420618,14.93647319,7.701124018,8.775430333,4.763320834,43.13159914,0.231621421,1.389932194,0.049461011,9.668321735,2.256719906
43750,2,493.5657797,104.5112479,46.99645497,292.7503559,14.81548879,89.90643282,53.43806115,-67.02719662,0.479869522,15.69667311,60.85308119,47.99998474,0,29,21.2,800,380,150,60,2.788860999,20.9063912,8.939009313,0.676187009,60.40591456,10.9029179,36.13961676,1.782733031,20.30453333,31.97283857,15.69667311,7.640766027,8.785812428,4.805156863,43.76628709,0.232539525,1.40719525,0.049980158,9.659055179,2.266382171
43751,2,492.296464,104.4811788,47.67730356,290.1227712,14.68525602,86.83067326,52.92549704,-67.26932851,0.478986693,15.41294881,59.56379749,47.99998474,0,29,20.9,800,370,160,55,2.514772519,20.74515343,8.727551093,0.67283909,60.39860156,10.93657148,35.4606997,1.675265373,19.84723693,31.86184985,15.41294881,8.059625586,8.678952938,4.770849076,39.21981759,0.232253408,1.410946889,0.049995639,9.584056169,2.22700482
43752,2,491.3493457,104.576789,48.58065892,288.5125231,14.54265587,86.01978612,52.86858219,-67.32029699,0.480906222,14.39955857,59.49000251,47.99998474,0,29,20.8,800,200,200,90,2.611948563,20.49696231,8.923941624,0.68680675,60.44551807,10.91664115,35.4996961,1.891381812,20.26623169,30.8851263,14.39955857,7.896688908,8.988205607,4.493195627,44.15318815,0.231788113,1.415828015,0.051128374,9.598046123,2.226806045
43753,2,491.1932363,104.5294241,48.75026298,287.5432537,14.5079571,84.23773313,52.7051709,-67.4021481,0.478857863,13.45770988,58.66171729,47.99998474,0,29,20.9,800,380,200,80,2.608742062,20.28954373,8.633768449,0.68209825,60.5070877,10.9512386,34.39910497,1.548905727,20.06854912,31.69677591,13.45770988,6.953105179,9.210323283,4.775616553,42.73014143,0.230685671,1.414060302,0.051128374,9.390353935,2.197891209
43754,2,490.2326994,104.4640141,48.33133872,286.7804092,14.63965712,82.21709311,52.35334843,-67.56963048,0.479757204,12.64041978,57.39065283,47.99998474,0,29,21.1,800,380,200,55,2.655780381,20.35115234,7.854413134,0.672354886,60.47478096,10.96215198,34.41561822,1.38425829,19.97229246,32.66588198,12.64041978,5.809997446,8.602417638,5.073153147,44.53618514,0.23120405,1.408703218,0.049859538,9.177570593,2.15872517
43755,2,490.3919593,104.4398291,47.31445931,287.4046975,14.74074405,83.37704883,52.4949483,-67.52007832,0.48072859,12.43030735,57.53430638,47.99998474,0,29,21,800,380,200,55,2.696761473,20.62877066,7.876137645,0.691688752,60.33316057,10.69001887,32.6984826,3.060582394,19.65007023,31.85883992,12.43030735,5.772591972,9.193977878,4.850780556,44.74966203,0.232164048,1.420816126,0.049995639,9.067289866,2.166163796
43756,2,491.7249756,104.4994107,47.63818257,288.2674159,14.68214123,81.96178455,52.13512406,-67.66160291,0.480269015,12.26012501,57.06619475,47.99998474,0,29.1,20.5,800,400,200,40,2.721816687,20.57650171,8.630630485,0.735608007,59.9351742,10.32589659,31.86490799,3.906836898,18.25891016,28.99284358,12.26012501,6.185530534,9.710069899,4.98701777,45.47845676,0.233188336,1.452102376,0.049859538,8.91202889,2.162335704
