Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Remarks,Highest-From-Entry-To-Exit,Lowest-From-Entry-To-Exit
50.2,14-03-2018,Wednesday,09:25:00,160.2,15,PE,24600,Sell,14-03-2018,Wednesday,15:19:00,30.15,1950.75,81.17977528,15-03-2018,Exit Condition Met For Trade,196.25,25.7
51,15-03-2018,,09:25:00,24823.1,,,,,15-03-2018,,15:19:00,24780.75,613.5,,,Exit Condition Met For Trade,24939.85,24754.25
51.1,15-03-2018,Thursday,09:25:00,118.4,15,CE,24800,Sell,15-03-2018,Thursday,13:15:00,143.4,-375,-21.11486486,15-03-2018,Stop Loss Hit,152.95,67.7
51.2,15-03-2018,Thursday,09:25:00,71.8,15,PE,24800,Sell,15-03-2018,Thursday,15:19:00,5.9,988.5,91.78272981,15-03-2018,Exit Condition Met For Trade,97.8,1.15
52,16-03-2018,,09:25:00,24696.4,,,,,16-03-2018,,15:19:00,24498.25,753,,,Exit Condition Met For Trade,24785.35,24439.15
52.1,16-03-2018,Friday,09:25:00,233.9,15,CE,24700,Sell,16-03-2018,Friday,15:19:00,170.7,948,27.02009406,22-03-2018,Exit Condition Met For Trade,297.45,154.3
52.2,16-03-2018,Friday,09:25:00,229.3,15,PE,24700,Sell,16-03-2018,Friday,13:18:00,242.3,-195,-5.669428696,22-03-2018,Stop Loss Hit,244.05,167
53,19-03-2018,,09:25:00,24480.25,,,,,19-03-2018,,15:19:00,24261.2,857.25,,,Exit Condition Met For Trade,24521.75,24186.95
53.1,19-03-2018,Monday,09:25:00,232.45,15,CE,24500,Sell,19-03-2018,Monday,15:19:00,108.3,1862.25,53.40933534,22-03-2018,Exit Condition Met For Trade,247.35,90.1
53.2,19-03-2018,Monday,09:25:00,206.5,15,PE,24500,Sell,19-03-2018,Monday,11:26:00,273.5,-1005,-32.44552058,22-03-2018,Stop Loss Hit,278,198
54,20-03-2018,,09:25:00,24126.95,,,,,20-03-2018,,14:55:00,24089.05,-1005,,,,24355.65,24082.95
54.1,20-03-2018,Tuesday,09:25:00,249.1,15,CE,24100,Sell,20-03-2018,Tuesday,09:37:00,318.1,-1035,-27.69971899,22-03-2018,Stop Loss Hit,323.05,242.3
54.2,20-03-2018,Tuesday,09:25:00,156.3,15,PE,24100,Sell,20-03-2018,Tuesday,14:55:00,154.3,30,1.279590531,22-03-2018,Stop Loss Hit,162,78.45
55,21-03-2018,,09:25:00,24381.7,,,,,21-03-2018,,15:19:00,24252.1,662.25,,,Exit Condition Met For Trade,24459.75,24208.65
55.1,21-03-2018,Wednesday,09:25:00,132.4,15,CE,24400,Sell,21-03-2018,Wednesday,15:19:00,62.25,1052.25,52.98338369,22-03-2018,Exit Condition Met For Trade,167,47.55
55.2,21-03-2018,Wednesday,09:25:00,136.05,15,PE,24400,Sell,21-03-2018,Wednesday,12:42:00,162.05,-390,-19.1106211,22-03-2018,Stop Loss Hit,165,86.85
56,22-03-2018,,09:25:00,24230,,,,,22-03-2018,,15:19:00,24145.6,386.25,,,Exit Condition Met For Trade,24314.4,24121
56.1,22-03-2018,Thursday,09:25:00,115.35,15,CE,24200,Sell,22-03-2018,Thursday,14:11:00,104.35,165,9.536194192,22-03-2018,Stop Loss Hit,144.25,28.95
56.2,22-03-2018,Thursday,09:25:00,55.75,15,PE,24200,Sell,22-03-2018,Thursday,15:19:00,41,221.25,26.4573991,22-03-2018,Exit Condition Met For Trade,85.6,10.6
57,23-03-2018,,09:25:00,23746.75,,,,,23-03-2018,,15:19:00,23679.55,168.75,,,Exit Condition Met For Trade,23768.35,23605.6
57.1,23-03-2018,Friday,09:25:00,266,15,CE,23700,Sell,23-03-2018,Friday,13:37:00,242,360,9.022556391,28-03-2018,Stop Loss Hit,267,166.15
57.2,23-03-2018,Friday,09:25:00,184,15,PE,23700,Sell,23-03-2018,Friday,15:19:00,196.75,-191.25,-6.929347826,28-03-2018,Exit Condition Met For Trade,237,165.85
58,26-03-2018,,09:25:00,23697.45,,,,,26-03-2018,,15:19:00,24234,1143,,,Exit Condition Met For Trade,24283.6,23680.95
58.1,26-03-2018,Monday,09:25:00,177,15,CE,23700,Sell,26-03-2018,Monday,11:56:00,242,-975,-36.72316384,28-03-2018,Stop Loss Hit,243.75,166.15
58.2,26-03-2018,Monday,09:25:00,165,15,PE,23700,Sell,26-03-2018,Monday,15:19:00,23.8,2118,85.57575758,28-03-2018,Exit Condition Met For Trade,169.75,18.65
59,27-03-2018,,09:25:00,24390,,,,,27-03-2018,,12:22:00,24431.35,-645,,,,24496.95,24266.4
59.1,27-03-2018,Tuesday,09:25:00,145.2,15,CE,24400,Sell,27-03-2018,Tuesday,12:22:00,150.2,-75,-3.443526171,28-03-2018,Stop Loss Hit,202.65,75
59.2,27-03-2018,Tuesday,09:25:00,125.45,15,PE,24400,Sell,27-03-2018,Tuesday,11:29:00,163.45,-570,-30.29095257,28-03-2018,Stop Loss Hit,164,88
60,28-03-2018,,09:25:00,24274.55,,,,,28-03-2018,,15:19:00,24261.05,1819.5,,,Exit Condition Met For Trade,24361,24203.4
60.1,28-03-2018,Wednesday,09:25:00,65,15,CE,24300,Sell,28-03-2018,Wednesday,15:19:00,0.3,970.5,99.53846154,28-03-2018,Exit Condition Met For Trade,103.95,0.3
60.2,28-03-2018,Wednesday,09:25:00,93.45,15,PE,24300,Sell,28-03-2018,Wednesday,15:19:00,36.85,849,60.56714821,28-03-2018,Exit Condition Met For Trade,118.95,11.65
61,02-04-2018,,09:25:00,24238.2,,,,,02-04-2018,,15:19:00,24355.4,1427.25,,,Exit Condition Met For Trade,24373.4,24062.95
61.1,02-04-2018,Monday,09:25:00,250.35,15,CE,24200,Sell,02-04-2018,Monday,13:22:00,241.35,135,3.594967046,05-04-2018,Stop Loss Hit,254,166.15
61.2,02-04-2018,Monday,09:25:00,195,15,PE,24200,Sell,02-04-2018,Monday,15:19:00,108.85,1292.25,44.17948718,05-04-2018,Exit Condition Met For Trade,257.5,107.3
62,03-04-2018,,09:25:00,24428.45,,,,,03-04-2018,,15:19:00,24522.45,714.75,,,Exit Condition Met For Trade,24529.8,24339.85
62.1,03-04-2018,Tuesday,09:25:00,196.65,15,CE,24400,Sell,03-04-2018,Tuesday,15:11:00,224.65,-420,-14.23849479,05-04-2018,Stop Loss Hit,227.3,148.75
62.2,03-04-2018,Tuesday,09:25:00,154,15,PE,24400,Sell,03-04-2018,Tuesday,15:19:00,78.35,1134.75,49.12337662,05-04-2018,Exit Condition Met For Trade,191.85,77.55
63,04-04-2018,,09:25:00,24488.8,,,,,04-04-2018,,13:03:00,24434.7,-1260,,,,24666.3,24433.85
63.1,04-04-2018,Wednesday,09:25:00,136.15,15,CE,24500,Sell,04-04-2018,Wednesday,10:39:00,201.15,-975,-47.74146162,05-04-2018,Stop Loss Hit,203.1,125.85
63.2,04-04-2018,Wednesday,09:25:00,117.65,15,PE,24500,Sell,04-04-2018,Wednesday,13:03:00,136.65,-285,-16.14959626,05-04-2018,Stop Loss Hit,140,61.25
64,05-04-2018,,09:25:00,24410.25,,,,,05-04-2018,,15:19:00,24785.85,33,,,Exit Condition Met For Trade,24787.05,24382.5
64.1,05-04-2018,Thursday,09:25:00,94.25,15,CE,24400,Sell,05-04-2018,Thursday,13:42:00,151.25,-855,-60.47745358,05-04-2018,Stop Loss Hit,153.65,75.5
64.2,05-04-2018,Thursday,09:25:00,59.25,15,PE,24400,Sell,05-04-2018,Thursday,15:19:00,0.05,888,99.91561181,05-04-2018,Exit Condition Met For Trade,66.25,0.05
65,06-04-2018,,09:25:00,24717.75,,,,,06-04-2018,,15:19:00,24852.65,248.25,,,Exit Condition Met For Trade,24933.6,24626.4
65.1,06-04-2018,Friday,09:25:00,214.7,15,CE,24700,Sell,06-04-2018,Friday,12:26:00,251.7,-555,-17.23334886,12-04-2018,Stop Loss Hit,254.1,176.1
65.2,06-04-2018,Friday,09:25:00,195.4,15,PE,24700,Sell,06-04-2018,Friday,15:19:00,141.85,803.25,27.40532242,12-04-2018,Exit Condition Met For Trade,236.05,120.25
66,09-04-2018,,09:25:00,24993.95,,,,,09-04-2018,,15:19:00,25078.35,579,,,Exit Condition Met For Trade,25152.85,24947.9
66.1,09-04-2018,Monday,09:25:00,197.75,15,CE,25000,Sell,09-04-2018,Monday,15:19:00,194.5,48.75,1.643489254,12-04-2018,Exit Condition Met For Trade,243,169.5
66.2,09-04-2018,Monday,09:25:00,177.35,15,PE,25000,Sell,09-04-2018,Monday,15:19:00,142,530.25,19.93233719,12-04-2018,Exit Condition Met For Trade,200,117.15
67,10-04-2018,,09:25:00,25209.35,,,,,10-04-2018,,15:19:00,25236.65,-723,,,Exit Condition Met For Trade,25279.9,25120.2
67.1,10-04-2018,Tuesday,09:25:00,143.3,15,CE,25200,Sell,10-04-2018,Tuesday,15:19:00,132.5,162,7.536636427,12-04-2018,Exit Condition Met For Trade,151.2,97.15
67.2,10-04-2018,Tuesday,09:25:00,165.9,15,PE,25200,Sell,10-04-2018,Tuesday,10:51:00,224.9,-885,-35.56359253,12-04-2018,Stop Loss Hit,225.95,149.5
68,11-04-2018,,09:25:00,25101.2,,,,,11-04-2018,,15:19:00,25088.55,-638.25,,,Exit Condition Met For Trade,25165.15,24950.3
68.1,11-04-2018,Wednesday,09:25:00,108.5,15,CE,25100,Sell,11-04-2018,Wednesday,15:19:00,78.05,456.75,28.06451613,12-04-2018,Exit Condition Met For Trade,120.85,54.15
68.2,11-04-2018,Wednesday,09:25:00,138,15,PE,25100,Sell,11-04-2018,Wednesday,09:48:00,211,-1095,-52.89855072,12-04-2018,Stop Loss Hit,216.35,135.05
69,12-04-2018,,09:25:00,24984.95,,,,,12-04-2018,,15:19:00,25194.65,194.25,,,Exit Condition Met For Trade,25244.8,24981.95
69.1,12-04-2018,Thursday,09:25:00,50.25,15,CE,25000,Sell,12-04-2018,Thursday,11:59:00,125.25,-1125,-149.2537313,12-04-2018,Stop Loss Hit,126.8,50.25
69.2,12-04-2018,Thursday,09:25:00,88,15,PE,25000,Sell,12-04-2018,Thursday,15:19:00,0.05,1319.25,99.94318182,12-04-2018,Exit Condition Met For Trade,89,0.05
70,13-04-2018,,09:25:00,25301.2,,,,,13-04-2018,,15:19:00,25205.45,370.5,,,Exit Condition Met For Trade,25411.3,25076.85
70.1,13-04-2018,Friday,09:25:00,186.75,15,CE,25300,Sell,13-04-2018,Friday,15:19:00,136.05,760.5,27.14859438,19-04-2018,Exit Condition Met For Trade,231.65,101.75
70.2,13-04-2018,Friday,09:25:00,208.7,15,PE,25300,Sell,13-04-2018,Friday,13:03:00,234.7,-390,-12.45807379,19-04-2018,Stop Loss Hit,235.85,159
71,16-04-2018,,09:25:00,25210.35,,,,,16-04-2018,,15:19:00,25324.65,669.75,,,Exit Condition Met For Trade,25339.4,25118.05
71.1,16-04-2018,Monday,09:25:00,186.95,15,CE,25200,Sell,16-04-2018,Monday,14:20:00,219.95,-495,-17.65177855,19-04-2018,Stop Loss Hit,224,144.9
71.2,16-04-2018,Monday,09:25:00,182.1,15,PE,25200,Sell,16-04-2018,Monday,15:19:00,104.45,1164.75,42.64140582,19-04-2018,Exit Condition Met For Trade,215.35,101.9
72,17-04-2018,,09:25:00,25293.15,,,,,17-04-2018,,15:19:00,25327.45,-423,,,Exit Condition Met For Trade,25402.55,25224
72.1,17-04-2018,Tuesday,09:25:00,134.05,15,CE,25300,Sell,17-04-2018,Tuesday,15:19:00,137.25,-48,-2.387168967,19-04-2018,Exit Condition Met For Trade,181.75,98.45
72.2,17-04-2018,Tuesday,09:25:00,162,15,PE,25300,Sell,17-04-2018,Tuesday,12:46:00,187,-375,-15.43209877,19-04-2018,Stop Loss Hit,188.75,111.05
73,18-04-2018,,09:25:00,25303.15,,,,,18-04-2018,,15:19:00,25122.1,988.5,,,Exit Condition Met For Trade,25380.95,25058.75
73.1,18-04-2018,Wednesday,09:25:00,117.2,15,CE,25300,Sell,18-04-2018,Wednesday,15:19:00,27.3,1348.5,76.70648464,19-04-2018,Exit Condition Met For Trade,134.3,18.25
73.2,18-04-2018,Wednesday,09:25:00,119.25,15,PE,25300,Sell,18-04-2018,Wednesday,14:06:00,143.25,-360,-20.12578616,19-04-2018,Stop Loss Hit,144.75,67.5
74,19-04-2018,,09:25:00,25130.9,,,,,19-04-2018,,15:19:00,25132.5,1659.75,,,Exit Condition Met For Trade,25169,25049.7
74.1,19-04-2018,Thursday,09:25:00,82.4,15,CE,25100,Sell,19-04-2018,Thursday,15:19:00,19.1,949.5,76.82038835,19-04-2018,Exit Condition Met For Trade,93.9,6.65
74.2,19-04-2018,Thursday,09:25:00,47.5,15,PE,25100,Sell,19-04-2018,Thursday,15:19:00,0.15,710.25,99.68421053,19-04-2018,Exit Condition Met For Trade,86.15,0.15
75,20-04-2018,,09:25:00,25014.95,,,,,20-04-2018,,15:19:00,24950.95,-771.75,,,Exit Condition Met For Trade,25022.3,24839.3
75.1,20-04-2018,Friday,09:25:00,193.45,15,CE,25000,Sell,20-04-2018,Friday,15:19:00,174.9,278.25,9.589041096,26-04-2018,Exit Condition Met For Trade,194.25,123.8
75.2,20-04-2018,Friday,09:25:00,182.95,15,PE,25000,Sell,20-04-2018,Friday,13:17:00,252.95,-1050,-38.26182017,26-04-2018,Stop Loss Hit,254.9,177.55
76,23-04-2018,,09:25:00,24845.4,,,,,23-04-2018,,15:19:00,24966.3,-140.25,,,Exit Condition Met For Trade,25084.15,24466.1
76.1,23-04-2018,Monday,09:25:00,187.1,15,CE,24800,Sell,23-04-2018,Monday,10:34:00,244.1,-855,-30.46499198,26-04-2018,Stop Loss Hit,244.2,168.9
76.2,23-04-2018,Monday,09:25:00,143.3,15,PE,24800,Sell,23-04-2018,Monday,15:19:00,95.65,714.75,33.25191905,26-04-2018,Exit Condition Met For Trade,158.35,64
77,24-04-2018,,09:25:00,25094.5,,,,,24-04-2018,,15:19:00,25037.55,-394.5,,,Exit Condition Met For Trade,25123.45,24955
77.1,24-04-2018,Tuesday,09:25:00,118.45,15,CE,25100,Sell,24-04-2018,Tuesday,15:19:00,80.75,565.5,31.82777543,26-04-2018,Exit Condition Met For Trade,127.85,57.5
77.2,24-04-2018,Tuesday,09:25:00,157.6,15,PE,25100,Sell,24-04-2018,Tuesday,12:38:00,221.6,-960,-40.60913706,26-04-2018,Stop Loss Hit,223.95,146.15
78,25-04-2018,,09:25:00,24962.75,,,,,25-04-2018,,15:19:00,24809.9,289.5,,,Exit Condition Met For Trade,24976.55,24734.6
78.1,25-04-2018,Wednesday,09:25:00,74.05,15,CE,25000,Sell,25-04-2018,Wednesday,15:19:00,18.75,829.5,74.67927076,26-04-2018,Exit Condition Met For Trade,75.45,14.2
78.2,25-04-2018,Wednesday,09:25:00,151.65,15,PE,25000,Sell,25-04-2018,Wednesday,13:57:00,187.65,-540,-23.7388724,26-04-2018,Stop Loss Hit,198.9,112
79,26-04-2018,,09:25:00,24822.35,,,,,26-04-2018,,15:19:00,25037.35,137.25,,,Exit Condition Met For Trade,25047.85,24776.75
79.1,26-04-2018,Thursday,09:25:00,65.9,15,CE,24800,Sell,26-04-2018,Thursday,14:47:00,111.9,-690,-69.80273141,26-04-2018,Stop Loss Hit,120,36
79.2,26-04-2018,Thursday,09:25:00,55.25,15,PE,24800,Sell,26-04-2018,Thursday,15:19:00,0.1,827.25,99.81900452,26-04-2018,Exit Condition Met For Trade,66.45,0.05
80,27-04-2018,,09:25:00,25209.75,,,,,27-04-2018,,15:19:00,25413,587.25,,,Exit Condition Met For Trade,25430.95,25192.65
80.1,27-04-2018,Friday,09:25:00,134.65,15,CE,25200,Sell,27-04-2018,Friday,09:56:00,208.65,-1110,-54.9572967,03-05-2018,Stop Loss Hit,210,133.5
80.2,27-04-2018,Friday,09:25:00,169.05,15,PE,25200,Sell,27-04-2018,Friday,15:19:00,55.9,1697.25,66.9328601,03-05-2018,Exit Condition Met For Trade,173.95,55.25
81,30-04-2018,,09:25:00,25547.7,,,,,30-04-2018,,15:19:00,25529.8,511.5,,,Exit Condition Met For Trade,25617.5,25467.85
81.1,30-04-2018,Monday,09:25:00,150,15,CE,25500,Sell,30-04-2018,Monday,15:19:00,151.5,-22.5,-1,03-05-2018,Exit Condition Met For Trade,192.15,121.55
81.2,30-04-2018,Monday,09:25:00,97.95,15,PE,25500,Sell,30-04-2018,Monday,15:19:00,62.35,534,36.34507402,03-05-2018,Exit Condition Met For Trade,105.15,55.3
82,02-05-2018,,09:25:00,25595.45,,,,,02-05-2018,,15:19:00,25594,-321.75,,,Exit Condition Met For Trade,25716.75,25499.35
82.1,02-05-2018,Wednesday,09:25:00,86.8,15,CE,25600,Sell,02-05-2018,Wednesday,13:06:00,131.8,-675,-51.84331797,03-05-2018,Stop Loss Hit,135.25,56.65
82.2,02-05-2018,Wednesday,09:25:00,88,15,PE,25600,Sell,02-05-2018,Wednesday,15:19:00,64.45,353.25,26.76136364,03-05-2018,Exit Condition Met For Trade,119.65,42.5
83,03-05-2018,,09:25:00,25510.45,,,,,03-05-2018,,15:19:00,25606.95,-293.25,,,Exit Condition Met For Trade,25653.45,25480.55
83.1,03-05-2018,Thursday,09:25:00,56.8,15,CE,25500,Sell,03-05-2018,Thursday,13:30:00,122.8,-990,-116.1971831,03-05-2018,Stop Loss Hit,134,47.3
83.2,03-05-2018,Thursday,09:25:00,46.5,15,PE,25500,Sell,03-05-2018,Thursday,15:19:00,0.05,696.75,99.89247312,03-05-2018,Exit Condition Met For Trade,51.9,0.05
84,04-05-2018,,09:25:00,25567.6,,,,,04-05-2018,,15:19:00,25641.8,192,,,Exit Condition Met For Trade,25680.4,25537.7
84.1,04-05-2018,Friday,09:25:00,166.35,15,CE,25600,Sell,04-05-2018,Friday,15:19:00,182.6,-243.75,-9.768560265,10-05-2018,Exit Condition Met For Trade,208.5,140.6
84.2,04-05-2018,Friday,09:25:00,157.95,15,PE,25600,Sell,04-05-2018,Friday,15:19:00,128.9,435.75,18.39189617,10-05-2018,Exit Condition Met For Trade,174.65,112.05
85,07-05-2018,,09:25:00,25737.6,,,,,07-05-2018,,15:19:00,25832.75,44.25,,,Exit Condition Met For Trade,25861,25686.65
85.1,07-05-2018,Monday,09:25:00,162.2,15,CE,25700,Sell,07-05-2018,Monday,15:19:00,187.95,-386.25,-15.87546239,10-05-2018,Exit Condition Met For Trade,192.5,144.5
85.2,07-05-2018,Monday,09:25:00,116.8,15,PE,25700,Sell,07-05-2018,Monday,15:19:00,88.1,430.5,24.57191781,10-05-2018,Exit Condition Met For Trade,135.25,81.7
86,08-05-2018,,09:25:00,26007.2,,,,,08-05-2018,,15:19:00,26097.3,255,,,Exit Condition Met For Trade,26110.15,25964.05
86.1,08-05-2018,Tuesday,09:25:00,93.4,15,CE,26000,Sell,08-05-2018,Tuesday,15:19:00,112.4,-285,-20.34261242,10-05-2018,Exit Condition Met For Trade,127.05,75.05
86.2,08-05-2018,Tuesday,09:25:00,142,15,PE,26000,Sell,08-05-2018,Tuesday,15:19:00,106,540,25.35211268,10-05-2018,Exit Condition Met For Trade,168.95,102.65
87,09-05-2018,,09:25:00,25975.55,,,,,09-05-2018,,15:19:00,26165.6,165,,,Exit Condition Met For Trade,26206.5,25975.55
87.1,09-05-2018,Wednesday,09:25:00,74.6,15,CE,26000,Sell,09-05-2018,Wednesday,14:21:00,149.6,-1125,-100.536193,10-05-2018,Stop Loss Hit,150,74.5
87.2,09-05-2018,Wednesday,09:25:00,117.4,15,PE,26000,Sell,09-05-2018,Wednesday,15:19:00,31.4,1290,73.25383305,10-05-2018,Exit Condition Met For Trade,117.4,24.05
88,10-05-2018,,09:25:00,26246.8,,,,,10-05-2018,,15:19:00,26102.7,461.25,,,Exit Condition Met For Trade,26259.05,26088.8
88.1,10-05-2018,Thursday,09:25:00,47.75,15,CE,26200,Sell,10-05-2018,Thursday,15:19:00,0.05,715.5,99.89528796,10-05-2018,Exit Condition Met For Trade,51.5,0.05
88.2,10-05-2018,Thursday,09:25:00,52.2,15,PE,26200,Sell,10-05-2018,Thursday,15:19:00,69.15,-254.25,-32.47126437,10-05-2018,Exit Condition Met For Trade,99.9,10
89,11-05-2018,,09:25:00,26151.8,,,,,11-05-2018,,15:19:00,26406.4,864.75,,,Exit Condition Met For Trade,26429.5,26099.85
89.1,11-05-2018,Friday,09:25:00,201,15,CE,26200,Sell,11-05-2018,Friday,14:33:00,264,-945,-31.34328358,17-05-2018,Stop Loss Hit,271.5,188.05
89.2,11-05-2018,Friday,09:25:00,294.45,15,PE,26200,Sell,11-05-2018,Friday,15:19:00,173.8,1809.75,40.97469859,17-05-2018,Exit Condition Met For Trade,318.9,165.25
90,14-05-2018,,09:25:00,26475.2,,,,,14-05-2018,,15:19:00,26487.85,-723.75,,,Exit Condition Met For Trade,26565.4,26338.05
90.1,14-05-2018,Monday,09:25:00,188.75,15,CE,26500,Sell,14-05-2018,Monday,15:19:00,207,-273.75,-9.668874172,17-05-2018,Exit Condition Met For Trade,226.5,154.6
90.2,14-05-2018,Monday,09:25:00,226.55,15,PE,26500,Sell,14-05-2018,Monday,11:38:00,256.55,-450,-13.24210991,17-05-2018,Stop Loss Hit,257.15,181
91,15-05-2018,,09:25:00,26585.55,,,,,15-05-2018,,09:34:00,26575.9,-1125,,,,26730.6,26550.55
91.1,15-05-2018,Tuesday,09:25:00,164.6,15,CE,26600,Sell,15-05-2018,Tuesday,09:28:00,239.6,-1125,-45.56500608,17-05-2018,Stop Loss Hit,250,164.6
91.2,15-05-2018,Tuesday,09:25:00,211,15,PE,26600,Sell,15-05-2018,Tuesday,09:34:00,211,0,0,17-05-2018,Stop Loss Hit,229.6,135.9
92,16-05-2018,,09:25:00,26290.85,,,,,16-05-2018,,11:31:00,26341.45,-1275,,,,26344.6,26112
92.1,16-05-2018,Wednesday,09:25:00,115.55,15,CE,26300,Sell,16-05-2018,Wednesday,11:31:00,127.55,-180,-10.38511467,17-05-2018,Stop Loss Hit,153.05,52.55
92.2,16-05-2018,Wednesday,09:25:00,111.05,15,PE,26300,Sell,16-05-2018,Wednesday,09:53:00,184.05,-1095,-65.73615489,17-05-2018,Stop Loss Hit,196,108.75
93,17-05-2018,,09:25:00,26241.9,,,,,17-05-2018,,15:19:00,26056.3,201.75,,,Exit Condition Met For Trade,26283.55,26012
93.1,17-05-2018,Thursday,09:25:00,82.5,15,CE,26200,Sell,17-05-2018,Thursday,15:19:00,0.05,1236.75,99.93939394,17-05-2018,Exit Condition Met For Trade,91.45,0.05
93.2,17-05-2018,Thursday,09:25:00,31.85,15,PE,26200,Sell,17-05-2018,Thursday,11:46:00,100.85,-1035,-216.6405024,17-05-2018,Stop Loss Hit,110,25
94,18-05-2018,,09:25:00,25952.45,,,,,18-05-2018,,15:19:00,25887.45,-240,,,Exit Condition Met For Trade,25988.4,25839
94.1,18-05-2018,Friday,09:25:00,167.7,15,CE,26000,Sell,18-05-2018,Friday,15:19:00,125.7,630,25.04472272,24-05-2018,Exit Condition Met For Trade,181.05,97
94.2,18-05-2018,Friday,09:25:00,210.25,15,PE,26000,Sell,18-05-2018,Friday,11:53:00,268.25,-870,-27.5862069,24-05-2018,Stop Loss Hit,268.4,192.6
95,21-05-2018,,09:25:00,25962.05,,,,,21-05-2018,,15:19:00,25752.75,855,,,Exit Condition Met For Trade,26066.75,25685.35
95.1,21-05-2018,Monday,09:25:00,140.65,15,CE,26000,Sell,21-05-2018,Monday,15:19:00,72.65,1020,48.34696054,24-05-2018,Exit Condition Met For Trade,188.1,53.15
95.2,21-05-2018,Monday,09:25:00,191.9,15,PE,26000,Sell,21-05-2018,Monday,10:04:00,202.9,-165,-5.732152163,24-05-2018,Stop Loss Hit,244.55,127.45
96,22-05-2018,,09:25:00,25735.4,,,,,22-05-2018,,15:19:00,25777.75,-225.75,,,Exit Condition Met For Trade,25945.65,25701.35
96.1,22-05-2018,Tuesday,09:25:00,181.1,15,CE,25700,Sell,22-05-2018,Tuesday,09:47:00,235.1,-810,-29.81778023,24-05-2018,Stop Loss Hit,235.8,159.85
96.2,22-05-2018,Tuesday,09:25:00,107.65,15,PE,25700,Sell,22-05-2018,Tuesday,15:19:00,68.7,584.25,36.18207153,24-05-2018,Exit Condition Met For Trade,121.85,51
97,23-05-2018,,09:25:00,25813.95,,,,,23-05-2018,,15:19:00,25694.4,693,,,Exit Condition Met For Trade,25903.9,25661.85
97.1,23-05-2018,Wednesday,09:25:00,88.75,15,CE,25800,Sell,23-05-2018,Wednesday,15:19:00,19.55,1038,77.97183099,24-05-2018,Exit Condition Met For Trade,113,15.5
97.2,23-05-2018,Wednesday,09:25:00,120.65,15,PE,25800,Sell,23-05-2018,Wednesday,15:07:00,143.65,-345,-19.06340655,24-05-2018,Stop Loss Hit,148,67.7
98,24-05-2018,,09:25:00,25739.75,,,,,24-05-2018,,15:19:00,26036.4,-129.75,,,Exit Condition Met For Trade,26052.2,25658.4
98.1,24-05-2018,Thursday,09:25:00,49.15,15,CE,25700,Sell,24-05-2018,Thursday,13:17:00,102.15,-795,-107.8331638,24-05-2018,Stop Loss Hit,111.7,26.25
98.2,24-05-2018,Thursday,09:25:00,44.4,15,PE,25700,Sell,24-05-2018,Thursday,15:19:00,0.05,665.25,99.88738739,24-05-2018,Exit Condition Met For Trade,67.85,0.05
99,25-05-2018,,09:25:00,26140.15,,,,,25-05-2018,,15:19:00,26258.85,201.75,,,Exit Condition Met For Trade,26315.65,26117.75
99.1,25-05-2018,Friday,09:25:00,157.2,15,CE,26100,Sell,25-05-2018,Friday,14:10:00,229.2,-1080,-45.80152672,31-05-2018,Stop Loss Hit,233.8,153.75
99.2,25-05-2018,Friday,09:25:00,172,15,PE,26100,Sell,25-05-2018,Friday,15:19:00,86.55,1281.75,49.68023256,31-05-2018,Exit Condition Met For Trade,177.15,75.85
100,28-05-2018,,09:25:00,26439.4,,,,,28-05-2018,,15:19:00,26620.35,49.5,,,Exit Condition Met For Trade,26713.65,26437.4
100.1,28-05-2018,Monday,09:25:00,133.7,15,CE,26400,Sell,28-05-2018,Monday,12:32:00,200.7,-1005,-50.11219147,31-05-2018,Stop Loss Hit,201.35,124.7
100.2,28-05-2018,Monday,09:25:00,140.1,15,PE,26400,Sell,28-05-2018,Monday,15:19:00,69.8,1054.5,50.17844397,31-05-2018,Exit Condition Met For Trade,140.85,51.15
101,29-05-2018,,09:25:00,26462.25,,,,,29-05-2018,,15:19:00,26257.45,390,,,Exit Condition Met For Trade,26570.05,26221.1
101.1,29-05-2018,Tuesday,09:25:00,80.1,15,CE,26500,Sell,29-05-2018,Tuesday,15:19:00,27.1,795,66.16729089,31-05-2018,Exit Condition Met For Trade,123.35,26.5
101.2,29-05-2018,Tuesday,09:25:00,161.4,15,PE,26500,Sell,29-05-2018,Tuesday,12:12:00,188.4,-405,-16.72862454,31-05-2018,Stop Loss Hit,190.75,113.1
102,30-05-2018,,09:25:00,26019.45,,,,,30-05-2018,,15:19:00,26355.9,750,,,Exit Condition Met For Trade,26405.45,25989.9
102.1,30-05-2018,Wednesday,09:25:00,92.5,15,CE,26000,Sell,30-05-2018,Wednesday,09:54:00,159.5,-1005,-72.43243243,31-05-2018,Stop Loss Hit,176.7,84.1
102.2,30-05-2018,Wednesday,09:25:00,135.6,15,PE,26000,Sell,30-05-2018,Wednesday,15:19:00,18.6,1755,86.28318584,31-05-2018,Exit Condition Met For Trade,148.95,18.25
103,31-05-2018,,09:25:00,26435.75,,,,,31-05-2018,,15:19:00,26943.45,619.5,,,Exit Condition Met For Trade,27164.55,26354.55
